number,quote
1782,"Not directly, of course. I mean, I had to be a little flustered and explain how I’d put the wrong address on some clothes that I was sending to a charity and could they by any chance tell me if the parcel one of my kind hostesses had brought up there, had been sent off. And a very nice woman there did her best and remembered that it was not the address I was hoping it had been sent to, and she gave me the address that she had noted. She had no suspicion, I think, that I had any wish for the information apart from being—well, rather muddleheaded, elderly, and very worried about where my parcel of worn clothes had gone."
1783,"Ah,"
1784,When did you first begin to discover what had happened ten years ago?
1785,"To begin with,"
1786,"I found things very difficult, almost impossible. In my mind I was blaming Mr. Rafiel for not having made things clear to me. But I see now that he’d been very wise not to do so. Really, you know, he was extraordinary clever. I can see why he was such a big financier and made so much money so easily. He laid his plans so well. He gave me just enough information in small packets each time. I was, as it were, directed. First my guardian angels were alerted to note what I looked like. Then I was directed on the tour and to the people on it."
1787,"Ah, you have remembered that. No, I did not think there was any definite atmosphere of evil. I was not told who my contact was there, but she made herself known to me."
1788,Elizabeth Temple?
1789,"Yes. It was like a searchlight,"
1790,"illuminating things on a dark night. So far, you see, I had been in the dark. There were certain things that must be, must logically be, I mean, because of what Mr. Rafiel had indicated. There must be somewhere a victim and somewhere a murderer. Yes, a killer was indicated because that was the only liaison that had existed between Mr. Rafiel and myself. There had been a murder in the West Indies. Both he and I had been involved in it and all he knew of me was my connection with that. So it could not be any other type of crime. And it could not, either, be a casual crime. It must be, and show itself definitely to be, the handiwork of someone who had accepted evil. Evil instead of good. There seemed to be two victims indicated. There must be someone who had been killed and there must be clearly a victim of injustice. A victim who had been accused of a crime he or she had not committed. So now, while I pondered these things, I had no light upon them until I talked to Miss Temple. She was very intense, very compelling. There came the first link which I had with Mr. Rafiel. She spoke of a girl she had known, a girl who had once been engaged to Mr. Rafiel’s son. Here then was my first ray of light. Presently she also told me that the girl had not married him. I asked why not and she said ‘because she died.’ I asked then how she died, what had killed her, and she said very strongly, very compellingly—I can hear her voice still, it was like the sound of a deep bell—she said Love. And she said after that ‘the most frightening word there can be is Love.’ I did not know then exactly what she meant. In fact the first idea that came to me was that the girl had committed suicide as a result of an unhappy love affair. It can happen often enough, and a very sad tragedy it is when it does happen. That was the most I knew then. That and the fact that the journey she herself was engaged upon was no mere pleasure tour. She was going, she told me, on a pilgrimage. She was going to some place or to some person. I did not learn then who the person was, that only came later."
1791,"Yes. I had no idea then of his existence. But from then on I felt that the chief characters—the chief actors—in the drama, whichever way you like to put it, were not on the tour. They were not members of the coach party. I hesitated just for a short time, hesitated over some particular persons. I hesitated, considering Joanna Crawford and Emlyn Price."
1792,Why fix on them?
1793,"Because of their youth,"
1794,"Because youth is so often associated with suicide, with violence, with intense jealousy and tragic love. A man kills his girl—it happens. Yes, my mind went to them but it did not seem to me there was any association there. No shadow of evil, of despair, of misery. I used the idea of them later as a kind of false pointer when we were drinking sherry at The Old Manor House that last evening. I pointed out how they could be the most easy suspects in the death of Elizabeth Temple. When I see them again,"
1795,I shall apologize to them for having used them as useful characters to distract attention from my real ideas.
1796,And the next thing was the death of Elizabeth Temple?
1797,"No,"
1798,"Actually the next thing was my arrival at The Old Manor House. The kindness of my reception and taking up my stay there under their hospitable roof. That again had been arranged by Mr. Rafiel. So I knew that I must go there, but not for what reason I was to go there. It might be merely a place where more information would come to me to lead me onwards in my quest. I am sorry,"
1799,I am talking at much too great a length. I really must not inflict on you all that I thought and….
1800,You may not know it but what you are telling me is particularly interesting to me. It ties up with so much I have known and seen in the work I do. Go on giving me what you felt.
1801,"Yes, go on,"
1802,"It was feeling,"
1803,"It wasn’t really, you know, logical deduction. It was based on a kind of emotional reaction or susceptibility to—well, I can only call it atmosphere."
1804,"Yes, it sounds rather silly, does it not, said like that? But I could see her that way, playing that part, that is to say. Very unfortunately, she had no husband. She had never had a husband, and therefore did not kill a husband. Then I considered my guide to the house. Lavinia Glynne. She seemed an extremely nice, wholesome and pleasant woman. But alas, certain people who have killed have produced much that effect on the world round them. They have been charming people. Many murderers have been delightful and pleasant men and people have been astonished. They are what I call the respectable killers. The ones who would commit murder from entirely utilitarian motives. Without emotion, but to gain a required end. I didn’t think it was very likely and I should be highly surprised if it was so, but I could not leave out Mrs. Glynne. She had had a husband. She was a widow and had been a widow for some years. It could be. I left it at that. And then I came to the third sister. Anthea. She was a disquieting personality. Badly coordinated, it seemed to me, scatterbrained, and in a condition of some emotion which I thought on the whole was fear. She was frightened of something. Intensely frightened of something. Well, that could fit in too. If she had committed a crime of some kind, a crime which she had thought was finished with and past, there might have been some recrudescence, some raising up of old problems, something perhaps connected with the Elizabeth Temple enquiries; she might have felt fear that an old crime would be revived or discovered. She had a curious way of looking at you, and then looking sharply from side to side over one shoulder as though she saw something standing behind her. Something that made her afraid. So she too was a possible answer. A possibly slightly mentally unhinged killer who could have killed because she considered herself persecuted. Because she was afraid. These were only ideas. They were only a rather more pronounced assessment of possibilities that I had already gone through on the coach. But the atmosphere of the house was on me more than ever. The next day I walked in the garden with Anthea. At the end of the principal grass path was a mound. A mound created by the falling down of a former greenhouse. Owing to a lack of repairs and of gardeners at the end of the war it had fallen into disuse, come to pieces, bricks had been piled up surmounted with earth and turf, and had been planted with a certain creeper. A creeper well known when you want to hide or cover some rather ugly pieces of building in your garden. Polygonum it is called. One of the quickest flowering shrubs which swallows and kills and dries up and gets rid of everything it grows over. It grows over everything. It is in a way a rather frightening plant. It has beautiful white flowers, it can look very lovely. It was not yet in bloom but it was going to be. I stood there with Anthea, and she seemed to be desperately unhappy over the loss of the greenhouse. She said it had had such lovely grapes, it seemed to be the thing she remembered most about the garden when she had been a child there. And she wanted, she wanted desperately to have enough money so as to dig up the mound, level the ground and rebuild the greenhouse and stock it with muscat grapes and peaches as the old greenhouse had been. It was a terrible nostalgia for the past she was feeling. It was more than that. Again, very clearly, I felt an atmosphere of fear. Something about the mound made her frightened. I couldn’t then think what it was. You know the next thing that happened. It was Elizabeth Temple’s death and there was no doubt from the story told by Emlyn Price and Joanna Crawford that there could be only one conclusion. It was not accident. It was deliberate murder.

“I think it was from then on,"
1805,"that I knew. I came to the conclusion there had been three killings. I heard the full story of Mr. Rafiel’s son, the delinquent boy, the exjailbird and I thought that he was all those things, but none of them showed him as being a killer or likely to be a killer. All the evidence was against him. There was no doubt in anyone’s mind that he had killed the girl whose name I had now learned as being Verity Hunt. But Archdeacon Brabazon put the final crown on the business, as it were. He had known those two young people. They had come to him with their story of wanting to get married and he had taken it upon himself to decide that they should get married. He thought that it was not perhaps a wise marriage, but it was a marriage that was justified by the fact that they both loved each other. The girl loved the boy with what he called a true love. A love as true as her name. And he thought that the boy, for all his bad sexual reputation, had truly loved the girl and had every intention of being faithful to her and trying to reform some of his evil tendencies. The Archdeacon was not optimistic. He did not, I think, believe it would be a thoroughly happy marriage, but it was to his mind what he called a necessary marriage. Necessary because if you love enough you will pay the price, even if the price is disappointment and a certain amount of unhappiness. But one thing I was quite sure of. That disfigured face, that battered-in head could not have been the action of a boy who really loved the girl. This was not a story of sexual assault. I was ready to take the Archdeacon’s word for that. But I knew, too, that I’d got the right clue, the clue that was given me by Elizabeth Temple. She had said that the cause of Verity’s death was Love—one of the most frightening words there is.

“It was quite clear then,"
1806,"I think I’d known for some time really. It was just the small things that hadn’t fitted in, but now they did. They fitted in with what Elizabeth Temple had said. The cause of Verity’s death. She had said first the one word ‘Love’ and then that ‘Love could be the most frightening word there was.’ It was all mapped out so plainly then. The overwhelming love that Clotilde had had for this girl. The girl’s hero worship of her, dependency on her, and then as she grew a little older, her normal instincts came into play. She wanted Love. She wanted to be free to love, to marry, to have children. And along came the boy that she could love. She knew that he was unreliable, she knew he was what was technically called a bad lot, but that,"
1807,"is not what puts any girl off a boy. No. Young women like bad lots. They always have. They fall in love with bad lots. They are quite sure they can change them. And the nice, kind, steady, reliable husbands got the answer, in my young days, that one would be ‘a sister to them,’ which never satisfied them at all. Verity fell in love with Michael Rafiel, and Michael Rafiel was prepared to turn over a new leaf and marry this girl and was sure he would never wish to look at another girl again. I don’t say this would have been a happy-ever-after thing, but it was, as the Archdeacon said quite surely, it was real love. And so they planned to get married. And I think Verity wrote to Elizabeth and told her that she was going to marry Michael Rafiel. It was arranged in secret because I think Verity did realize that what she was doing was essentially an escape. She was escaping from a life that she didn’t want to live any longer, from someone whom she loved very much but not in the way she loved Michael. And she would not be allowed to do so. Permission would not be willingly given, every obstacle would be put in their way. So, like other young people, they were going to elope. There was no need for them to fly off to Gretna Green, they were of sufficiently mature age to marry. So she appealed to Archdeacon Brabazon, her old friend who had confirmed her—who was a real friend. And the wedding was arranged, the day, the time, probably even she bought secretly some garment in which to be married. They were to meet somewhere, no doubt. They were to come to the rendezvous separately. I think he came there, but she did not come. He waited perhaps. Waited and then tried to find out, perhaps, why she didn’t come. I think then a message may have been given him, even a letter sent him, possibly in her forged handwriting, saying she had changed her mind. It was all over and she was going away for a time to get over it. I don’t know. But I don’t think he ever dreamt of the real reason of why she hadn’t come, of why she had sent no word. He hadn’t thought for one moment that she had been deliberately, cruelly, almost madly perhaps, destroyed. Clotilde was not going to lose the person she loved. She was not going to let her escape, she was not going to let her go to the young man whom she herself hated and loathed. She would keep Verity, keep her in her own way. But what I could not believe was—I did not believe that she’d strangled the girl and had then disfigured her face. I don’t think she could have borne to do that. I think that she had rearranged the bricks of the fallen greenhouse and piled up earth and turf over most of it. The girl had already been given a drink, an overdose of sleeping draught probably. Grecian, as it were, in tradition. One cup of hemlock—even if it wasn’t hemlock. And she buried the girl there in the garden, piled the bricks over her and the earth and the turf—"
1808,"Mrs. Glynne was not there then. Her husband had not died and she was still abroad. But Anthea was there. I think Anthea did know something of what went on. I don’t know that she suspected death at first, but she knew that Clotilde had been occupying herself with the raising up of a mound at the end of the garden to be covered with flowering shrubs, to be a place of beauty. I think perhaps the truth came to her little by little. And then Clotilde, having accepted evil, done evil, surrendered to evil, had no qualms about what she would do next. I think she enjoyed planning it. She had a certain amount of influence over a sly, sexy little village girl who came to her cadging for benefits now and then. I think it was easy for her to arrange one day to take the girl on a picnic or an expedition a good long way away. Thirty or forty miles. She’d chosen the place beforehand, I think. She strangled the girl, disfigured her, hid her under turned earth, leaves and branches. Why should anyone ever suspect her of doing any such thing? She put Verity’s handbag there and a little chain Verity used to wear round her neck and possibly dressed her in clothes belonging to Verity. She hoped the crime would not be found out for some time but in the meantime she spread abroad rumours of Nora Broad having been seen about in Michael’s car, going about with Michael. Possibly she spread a story that Verity had broken off the engagement to be married because of his infidelity with this girl. She may have said anything and I think everything she said she enjoyed, poor lost soul."
1809,"Why do you say ‘poor lost soul,’ Miss Marple?"
1810,"Because,"
1811,"I don’t suppose there can be any agony so great as what Clotilde has suffered all this time—ten years now—living in eternal sorrow. Living, you see, with the thing she had to live with. She had kept Verity, kept her there at The Old Manor House, in the garden, kept her there for ever. She didn’t realize at first what that meant. Her passionate longing for the girl to be alive again. I don’t think she ever suffered from remorse. I don’t think she had even that consolation. She just suffered—went on suffering year after year. And I know now what Elizabeth Temple meant. Better perhaps than she herself did. Love is a very terrible thing. It is alive to evil, it can be one of the most evil things there can be. And she had to live with that day after day, year after year. I think, you know, that Anthea was frightened of that. I think she knew more clearly the whole time what Clotilde had done and she thought that Clotilde knew that she knew. And she was afraid of what Clotilde might do. Clotilde gave that parcel to Anthea to post, the one with the pullover. She said things to me about Anthea, that she was mentally disturbed, that if she suffered from persecution or jealousy Anthea might do anything. I think—yes—that in the not so distant future—something might have happened to Anthea—an arranged suicide because of a guilty conscience—"
1812,Malignant evil is like cancer—a malignant tumour. It brings suffering.
1813,"Of course,"
1814,"I suppose you have been told what happened that night,"
1815,You sound sorrier for her than you were for the girl who died.
1816,"No,"
1817,"it’s a different kind of being sorry. I’m sorry for Verity because of all that she missed, all that she was so near to obtaining. A life of love and devotion and service to the man she had chosen, and whom she truly loved. Truly and in all verity. She missed all that and nothing can give that back to her. I’m sorry for her because of what she didn’t have. But she escaped what Clotilde had to suffer. Sorrow, misery, fear and a growing cultivation and imbibing of evil. Clotilde had to live with all those. Sorrow, frustrated love which she could never get back, she had to live with the two sisters who suspected, who were afraid of her, and she had to live with the girl she had kept there."
1818,"That old lady gives me the creeps,"
1819,"So gentle—and so ruthless,"
1820,"Michael,"
1821,"It will take a little getting used to, I expect,"
1822,"It’s been very kind of you, I’m sure, to take so much trouble."
1823,"I’ve enjoyed it,"
1824,"Well, I’m glad to have met you. Good-bye. I hope you’ve got a very good time coming to you. Our country is in rather a bad way just now, but you’ll probably find some job or other that you might quite enjoy doing."
1825,"It’s not me you ought to be grateful to,"
1826,you ought to be grateful to your father.
1827,Dad? Dad never thought much of me.
1828,"No, you are right, I do not want it. All that life is gone—she’s gone—I can’t keep her with me. Anything I do now has got to be new—going forward. You—"
1829,You understand?
1830,"Yes,"
1831,I understand—I think you are right. I wish you good luck in the life you are now going to begin.
1832,not an enthusiastic young man. He could have thanked you a bit more enthusiastically for what you did for him.
1833,"Oh, that’s quite all right,"
1834,"I didn’t expect him to do so. It would have embarrassed him even more. It is, you know,"
1835,"Well, perhaps he’ll go straight this time."
1836,"One rather doubts that,"
1837,"I don’t know that he’d be able to help himself unless—of course,"
1838,"Yes, I didn’t know that."
1839,"Very best wishes. Splendid job,"
1840,"Oh I know. Yes, we’ve heard already. We’ve heard from Professor Wanstead and from the legal department and from the police authorities. Yes, it’s been a splendid job, Miss Marple. We congratulate you."
1841,"I was afraid,"
1842,"that I would not be able to do what was required of me. It seemed so very difficult, almost impossible at first."
1843,"Yes indeed. It seems quite impossible to me. I don’t know how you did it, Miss Marple."
1844,"Oh well,"
1845,"it’s just perseverance, isn’t it, that leads to things."
1846,Now about the sum of money we are holding. It’s at your disposal at any time now. I don’t know whether you would like us to pay it into your bank or whether you would like to consult us possibly as to the investment of it? It’s quite a large sum.
1847,"Twenty thousand pounds,"
1848,"Yes, it is a very large sum by my way of thinking. Quite extraordinary,"
1849,But surely it would be—
1850,"There’s no point in saving at my age,"
1851,I mean the point of this money—I’m sure Mr. Rafiel meant it that way—is to enjoy a few things that one thought one never would have the money to enjoy.
1852,Then your instructions would be that we pay this sum of money into your bank?
1853,"Middleton’s Bank, 132 High Street, St. Mary Mead,"
1854,"You have a deposit account, I expect. We will place it to your deposit account?"
1855,"Certainly not,"
1856,Put it into my current account.
1857,You don’t think—
1858,"I do think,"
1859,I want it in my current account.
1860,"The only thing I shall want for a rainy day will be my umbrella,"
1861,"Thank you so much, Mr. Broadribb. And you too, Mr. Schuster. You’ve been so kind to me, giving me all the information I needed."
1862,You really want that money put into your current account?
1863,"Yes,"
1864,"I’m going to spend it, you know. I’m going to have some fun with it."
1865,"Mr. Rafiel would have liked me to have fun,"
1866,"Nemesis,"
1867,"That’s what Rafiel called her. Nemesis. Never seen anybody less like Nemesis, have you?"
1868,"For five years,"
1869,"I have lived in Hell. I hope, at least, that I may expiate my crime by dying honourably."
1870,"You see the point? The pen was filled with what is commonly known as Evanescent Ink—a solution of starch in water to which a few drops of iodine has been added. This makes a deep blue-black fluid, but the writing disappears entirely in four or five days."
1871,"I think he said pile. But there, I really can’t be sure—it’s so hard to remember the actual words, isn’t it, Miss, especially when they don’t seem to make sense. But now I come to think of it, I am pretty sure that it was a pile, and the fish began with C; but it wasn’t a cod or a crayfish."
1872,"I got even with Geoffrey. I was too clever for Geoffrey. He was going to put me away, was he? Have me shut up in an asylum? I heard them talking about it. Mabel is a good girl—Mabel stuck up for me, but I knew she wouldn’t be able to stand up against Geoffrey. In the end he would have his own way; he always did. But I settled him—I settled my kind, loving son! Ha, ha! I crept down in the night. It was quite easy. Brewster was away. My dear son was asleep; he had a glass of water by the side of his bed; he always woke up in the middle of the night and drank it off. I poured it away—ha, ha!—and I emptied the bottle of eyedrops into the glass. He would wake up and swill it down before he knew what it was. There was only a tablespoonful of it—quite enough, quite enough. And so he did! They came to me in the morning and broke it to me very gently. They were afraid it would upset me. Ha! Ha! Ha! Ha! Ha!"
1873,"I await your favours,"
1874,Yes.
1875,"I understand, Madam, that you were present when the body of the deceased was found?"
1876,having the come hither in your eye
1877,"This is Miss Helier,"
1878,"Mrs. Price Ridley, Miss Wetherby, Miss Hartnell, and that terrible Miss Marple."
1879,"She has, at least, a sense of humour."
1880,"She’s the worst cat in the village,"
1881,"Be a secretary to an unmarried man,"
1882,"Oh! my dear,"
1883,I think married ones are the worst. Remember poor Mollie Carter.
1884,that Miss Cram may just like having an interesting job? And that she considers Dr. Stone just as an employer?
1885,you are very young. The young have such innocent minds.
1886,"Naturally,"
1887,you think the best of everyone.
1888,Do you really think she wants to marry that baldheaded dull man?
1889,"I understand he is quite well off,"
1890,"Rather a violent temper, I’m afraid. He had quite a serious quarrel with Colonel Protheroe the other day."
1891,"Very like Colonel Protheroe, but I don’t know about it being absurd,"
1892,"You remember the woman who came down here and said she represented Welfare, and after taking subscriptions she was never heard of again and proved to having nothing whatever to do with Welfare. One is so inclined to be trusting and take people at their own valuation."
1893,"There’s been some fuss about that young artist, Mr. Redding, hasn’t there?"
1894,Colonel Protheroe turned him out of the house. It appears he was painting Lettice in her bathing dress.
1895,"He’s painting me too,"
1896,"But not in your bathing dress, dear,"
1897,"It might be worse,"
1898,"Naughty girl,"
1899,Did dear Lettice tell you of the trouble?
1900,Tell me?
1901,Yes. I saw her pass through the garden and go round to the study window.
1902,"She mentioned it, yes,"
1903,"Mr. Hawes looked worried,"
1904,I hope he hasn’t been working too hard.
1905,Oh!
1906,"Her husband was a missionary. Terrible story. He was eaten, you know. Actually eaten. And she was forced to become the chief’s head wife. Dr. Haydock was with an expedition and rescued her."
1907,Naughty girl!
1908,"I wonder if there is anything between young Lawrence Redding and Lettice Protheroe,"
1909,"It certainly looks like it. What do you think, Miss Marple?"
1910,But Colonel Protheroe must have thought….
1911,"He has always struck me as rather a stupid man,"
1912,The kind of man who gets the wrong idea into his head and is obstinate about it. Do you remember Joe Bucknell who used to keep the Blue Boar? Such a to-do about his daughter carrying on with young Bailey. And all the time it was that minx of a wife of his.
1913,"that we’re all inclined to let our tongues run away with us too much. Charity thinketh no evil, you know. Inestimable harm may be done by foolish wagging of tongues in ill-natured gossip."
1914,"Dear Vicar,"
1915,"You are so unworldly. I’m afraid that observing human nature for as long as I have done, one gets not to expect very much from it. I dare say the idle tittle-tattle is very wrong and unkind, but it is so often true, isn’t it?"
1916,"How very peculiar. One would think she would be certain to mention something casually. It almost looks, doesn’t it, as though she had a reason for not speaking?"
1917,I really don’t see that.
1918,Mr. Dennis is not with you this morning?
1919,"Dennis,"
1920,"fancies himself as an amateur detective. He is very excited about a footprint he found in one of the flower beds, and I fancy has gone off to tell the police about it."
1921,"Dear, dear,"
1922,"Such a to-do, is it not? And Mr. Dennis thinks he knows who committed the crime. Well, I suppose we all think we know."
1923,"I suppose, since the arrest, it isn’t necessary,"
1924,"I can’t believe it even now. No, not though he has actually confessed."
1925,Confessed?
1926,"You say he has confessed? Oh! dear, I see I have been sadly at sea—yes, sadly at sea."
1927,"He gave himself up, you say?"
1928,Yes.
1929,Oh!
1930,I am so glad—so very glad.
1931,"It shows a true state of remorse, I suppose,"
1932,"Oh, but surely, dear, dear Vicar, you don’t think that he is guilty?"
1933,"I may be dense, but I can’t see that it does. If you have not committed a murder, I cannot see the object of pretending you have."
1934,"Oh, of course, there’s a reason!"
1935,"Naturally. There’s always a reason, isn’t there? And young men are so hot-headed and often prone to believe the worst."
1936,It’s difficult to know what to think. I can’t see any reason for Lawrence behaving like a perfect idiot.
1937,If you had seen his face last night—
1938,"Tell me,"
1939,"Very curious,"
1940,Very curious indeed. But the note seems to me even more curious still. I mean—
1941,Shall I clear?
1942,"Not yet,"
1943,"Anyway, there wouldn’t have been time for a quarrel,"
1944,"To creep up, shoot him, alter the clock hands back to 6:20, and leave again would have taken him all his time. I shall never forget his face when I met him outside the gate, or the way he said, ‘You want to see Protheroe—oh, you’ll see him all right!’ That in itself ought to have made me suspicious of what had just taken place a few minutes before."
1945,I don’t want to give a member of your flock hysterics. So lend the weight of your soothing presence.
1946,"Got to do my duty, you know."
1947,"Of course, of course,"
1948,I quite understand. Won’t you sit down? And might I offer you a little glass of cherry brandy? My own making. A recipe of my grandmother’s.
1949,"I see. And—you didn’t hear a shot, Miss Marple?"
1950,"I didn’t hear a shot then,"
1951,But you did hear one sometime?
1952,"Yes, I think there was a shot somewhere in the woods. But quite five or ten minutes afterwards—and, as I say, out in the woods. At least, I think so. It couldn’t have been—surely it couldn’t have been—"
1953,"Yes, she went inside and waited. Presently Mr. Redding came along the lane from the village. He came to the Vicarage gate, looked all round—"
1954,"And saw you, Miss Marple."
1955,"As a matter of fact, he didn’t see me,"
1956,"Because, you see, just at that minute I was bending right over—trying to get up one of those nasty dandelions, you know. So difficult. And then he went through the gate and down to the studio."
1957,Perhaps she was sitting for him?
1958,"Perhaps,"
1959,And they came out—when?
1960,About ten minutes later.
1961,That was roughly?
1962,"You must have very good eyesight, Miss Marple, if you can observe as far as that."
1963,"I was observing a bird,"
1964,"A golden crested wren, I think he was. A sweet little fellow. I had my glasses out, and that’s how I happened to see Miss Cram (if it was Miss Cram, and I think so), join them."
1965,"Now, since you seem very good at observing, did you happen to notice, Miss Marple, what sort of expression Mrs. Protheroe and Mr. Redding had as they passed along the lane?"
1966,"They were smiling and talking,"
1967,"They seemed very happy to be together, if you know what I mean."
1968,Has Mrs. Protheroe been saying that she committed the crime now?
1969,"Upon my soul,"
1970,"how did you come to guess that, Miss Marple?"
1971,"Well, I rather thought it might happen,"
1972,"I think dear Lettice thought so, too. She’s really a very sharp girl. Not always very scrupulous, I’m afraid. So Anne Protheroe says she killed her husband. Well, well. I don’t think it’s true. No, I’m almost sure it isn’t true. Not with a woman like Anne Protheroe. Although one never can be quite sure about anyone, can one? At least that’s what I’ve found. When does she say she shot him?"
1973,Where did she find it?
1974,She brought it with her.
1975,"Well, that she didn’t do,"
1976,I can swear to that. She’d no such thing with her.
1977,"You must admit that it all fits in,"
1978,"It’s all very well, but they are the only two people who had a motive for making away with Protheroe."
1979,"Oh, I wouldn’t say that, Colonel Melchett,"
1980,"Why, can you think of anyone else?"
1981,"Oh! yes, indeed. Why,"
1982,Seven people? In St. Mary Mead?
1983,"That wouldn’t be right. But I’m afraid there’s a lot of wickedness in the world. A nice honourable upright soldier like you doesn’t know about these things, Colonel Melchett."
1984,I really believe that wizened-up old maid thinks she knows everything there is to know. And hardly been out of this village all her life. Preposterous. What can she know of life?
1985,"I suppose there’s no doubt about what she says, eh?"
1986,"If Miss Marple says she had no pistol with her, you can take it for granted that it is so,"
1987,"We’ve been discussing all sorts of possibilities,"
1988,"I wish you’d solve the case, Miss Marple, like you did the time Miss Wetherby’s gill of picked shrimps disappeared. And all because it reminded you of something quite different about a sack of coals."
1989,"You’re laughing, my dear,"
1990,"but after all, that is a very sound way of arriving at the truth. It’s really what people call intuition and make such a fuss about. Intuition is like reading a word without having to spell it out. A child can’t do that because it has had so little experience. But a grown-up person knows the word because they’ve seen it often before. You catch my meaning, Vicar?"
1991,"Indeed I can’t. There is Lettice Protheroe, I suppose, since she probably comes into money on her father’s death. But it is absurd to think of her in such a connection, and outside her I can think of nobody."
1992,"And you, my dear?"
1993,"Don’t look at me as though I were an interesting specimen you didn’t understand, Len. Don’t let’s get heated and wander from the point. I don’t believe that it was Lawrence or Anne, and Lettice is out of the question. There must be some clue or other that would help us."
1994,"There is the note, of course,"
1995,You will remember my saying this morning that that struck me as exceedingly peculiar.
1996,"I remember comparing it with my watch. Still, as you say, that has no bearing on the present matter."
1997,"My dear, I confess I wasn’t thinking about it from that point of view at all. What strikes me as so curious, and has done from the first, is the subject matter of that letter."
1998,Colonel Protheroe merely wrote that he couldn’t wait any longer—
1999,At twenty minutes past six?
2000,"Your maid, Mary, had already told him that you wouldn’t be in till half past six at the earliest, and he appeared to be quite willing to wait until then. And yet at twenty past six he sits down and says he ‘can’t wait any longer.’"
2001,"If only,"
2002,the letter hadn’t been dated—
2003,"Exactly,"
2004,If it hadn’t been dated!
2005,He’d hear the door and look up.
2006,"Colonel Protheroe was rather deaf, you remember,"
2007,"Yes, that’s true. He wouldn’t hear it. Whichever way the murderer came, he stole up behind the Colonel and shot him. Then he saw the note and the clock and the idea came to him. He put 6:20 at the top of the letter and he altered the clock to 6:22. It was a clever idea. It gave him, or so he would think, a perfect alibi."
2008,"I believe the old lady’s right. Look here, sir, don’t you see?—these figures are written in different ink. That date was written with a fountain pen or I’ll eat my boots!"
2009,"I know how to manage them,"
2010,We must see if she can fix the time at all precisely. Of course it may be a stray shot that had nothing to do with the case.
2011,"If you ask me, I say ‘blackmail.’ Seems funny, when you think of what Colonel Protheroe was always supposed to be. But there, you never can tell. He wouldn’t be the first churchwarden who’d led a double life."
2012,You really think that’s likely?
2013,"Oh, yes, quite a number of people. Dr. Stone and Miss Cram went that way—it’s the nearest way to the barrow for them. That was a little after two o’clock. And Dr. Stone returned that way—as you know, Mr. Redding, since he joined you and Mrs. Protheroe."
2014,"By the way,"
2015,I believe I did hear some shots. Weren’t there one or two shots?
2016,"I only heard one,"
2017,"It’s only the vaguest impression in my mind,"
2018,"Curse it all, I wish I could remember. If only I’d known. You see, I was so completely taken up with—with—"
2019,Not that there has ever been the slightest reason why he should be suspected of shooting poor old Protheroe.
2020,Ah!
2021,"But I always find it prudent to suspect everybody just a little. What I say is, you really never know, do you?"
2022,"I really can’t say. You see, it was such an ordinary sound. I should be inclined to think it had been fired when we were in the studio. The sound would have been deadened and—one would have noticed it less there."
2023,"She may remember. By the way, there seems to me to be one curious fact that needs explanation. Mrs. Lestrange, the Mystery Lady of St. Mary Mead, paid a visit to old Protheroe after dinner on Wednesday night. And nobody seems to have any idea what it was all about. Old Protheroe said nothing to either his wife or Lettice."
2024,"Perhaps the Vicar knows,"
2025,What does Inspector Slack think?
2026,He’s done his best to bully the butler—but apparently the butler wasn’t curious enough to listen at the door. So there it is—no one knows.
2027,"I expect someone overheard something, though, don’t you?"
2028,"I mean, somebody always does. I think that is where Mr. Redding may find out something."
2029,But Mrs. Protheroe knows nothing.
2030,"I didn’t mean Anne Protheroe,"
2031,"I meant the women servants. They do so hate telling anything to the police. But a nice looking young man—you’ll excuse me, Mr. Redding—and one who has been unjustly suspected—oh! I’m sure they’d tell him at once."
2032,"I’ll go and have a try this evening,"
2033,That’s the point of the telephone call. Kind of alibi. Knew we’d connect it with the first one. I’m going to look into this. She may have bribed some village lad to do the phoning for her. He’d never think of connecting it with the murder.
2034,She sent over a very incoherent note—all spidery and underlined. I couldn’t read most of it. Apparently she can’t leave home herself. Hurry up and go across and see her and find out what it is. I’ve got my old women coming in two minutes or I’d come myself. I do hate old women—they tell you about their bad legs and sometimes insist on showing them to you. What luck that the inquest is this afternoon! You won’t have to go and watch the Boys’ Club Cricket Match.
2035,"Oh! No, thank you,"
2036,"It’s very kind of you,"
2037,"There was—er—something you wanted to see me about, I think,"
2038,"I thought you would like to hear about it, though at the moment it doesn’t seem to make sense. I felt very wakeful last night—wondering about all this sad business. And I got up and looked out of my window. And what do you think I saw?"
2039,"Gladys Cram,"
2040,"As I live, going into the wood with a suitcase."
2041,"Isn’t it extraordinary? What should she want with a suitcase in the wood at twelve o’clock at night?

“You see,"
2042,I dare say it has nothing to do with the murder. But it is a Peculiar Thing. And just at present we all feel we must take notice of Peculiar Things.
2043,Was she going to—er—sleep in the barrow by any chance?
2044,"She didn’t, at any rate,"
2045,"Because quite a short time afterwards she came back, and she hadn’t got the suitcase with her."
2046,"That is really not a very good simile, dear Raymond,"
2047,"Nothing, I believe, is so full of life under the microscope as a drop of water from a stagnant pool."
2048,"It’s all much the same kind, really, isn’t it?"
2049,"You compare yourself to a denizen of a stagnant pond, Aunt Jane?"
2050,"Life is, after all, very much the same everywhere,"
