number,quote
742,"Well, Im glad to have met you. Good-bye. I hope youve got a very good time coming to you. Our country is in rather a bad way just now, but youll probably find some job or other that you might quite enjoy doing."
743,"No, you are right, I do not want it. All that life is gone—shes gone—I cant keep her with me. Anything I do now has got to be new—going forward. You—"
744,I understand—I think you are right. I wish you good luck in the life you are now going to begin.
745,not an enthusiastic young man. He could have thanked you a bit more enthusiastically for what you did for him.
746,"I didnt expect him to do so. It would have embarrassed him even more. It is, you know,"
747,"I dont know that hed be able to help himself unless—of course,"
748,"Oh I know. Yes, weve heard already. Weve heard from Professor Wanstead and from the legal department and from the police authorities. Yes, its been a splendid job, Miss Marple. We congratulate you."
749,"that I would not be able to do what was required of me. It seemed so very difficult, almost impossible at first."
750,"Yes indeed. It seems quite impossible to me. I dont know how you did it, Miss Marple."
751,Now about the sum of money we are holding. Its at your disposal at any time now. I dont know whether you would like us to pay it into your bank or whether you would like to consult us possibly as to the investment of it? Its quite a large sum.
752,"Yes, it is a very large sum by my way of thinking. Quite extraordinary,"
753,I mean the point of this money—Im sure Mr. Rafiel meant it that way—is to enjoy a few things that one thought one never would have the money to enjoy.
754,Then your instructions would be that we pay this sum of money into your bank?
755,"You have a deposit account, I expect. We will place it to your deposit account?"
756,"The only thing I shall want for a rainy day will be my umbrella,"
757,"Thank you so much, Mr. Broadribb. And you too, Mr. Schuster. Youve been so kind to me, giving me all the information I needed."
758,You really want that money put into your current account?
759,"Im going to spend it, you know. Im going to have some fun with it."
760,"Thats what Rafiel called her. Nemesis. Never seen anybody less like Nemesis, have you?"
761,"I have lived in Hell. I hope, at least, that I may expiate my crime by dying honourably."
762,"You see the point? The pen was filled with what is commonly known as Evanescent Ink—a solution of starch in water to which a few drops of iodine has been added. This makes a deep blue-black fluid, but the writing disappears entirely in four or five days."
763,"I think he said pile. But there, I really cant be sure—its so hard to remember the actual words, isnt it, Miss, especially when they dont seem to make sense. But now I come to think of it, I am pretty sure that it was a pile, and the fish began with C; but it wasnt a cod or a crayfish."
764,"I understand, Madam, that you were present when the body of the deceased was found?"
765,"Mrs. Price Ridley, Miss Wetherby, Miss Hartnell, and that terrible Miss Marple."
766,I think married ones are the worst. Remember poor Mollie Carter.
767,that Miss Cram may just like having an interesting job? And that she considers Dr. Stone just as an employer?
768,you are very young. The young have such innocent minds.
769,Do you really think she wants to marry that baldheaded dull man?
770,"Rather a violent temper, Im afraid. He had quite a serious quarrel with Colonel Protheroe the other day."
771,"Very like Colonel Protheroe, but I dont know about it being absurd,"
772,"You remember the woman who came down here and said she represented Welfare, and after taking subscriptions she was never heard of again and proved to having nothing whatever to do with Welfare. One is so inclined to be trusting and take people at their own valuation."
773,"Theres been some fuss about that young artist, Mr. Redding, hasnt there?"
774,Colonel Protheroe turned him out of the house. It appears he was painting Lettice in her bathing dress.
775,Yes. I saw her pass through the garden and go round to the study window.
776,"Her husband was a missionary. Terrible story. He was eaten, you know. Actually eaten. And she was forced to become the chiefs head wife. Dr. Haydock was with an expedition and rescued her."
777,"I wonder if there is anything between young Lawrence Redding and Lettice Protheroe,"
778,"It certainly looks like it. What do you think, Miss Marple?"
779,"He has always struck me as rather a stupid man,"
780,The kind of man who gets the wrong idea into his head and is obstinate about it. Do you remember Joe Bucknell who used to keep the Blue Boar? Such a to-do about his daughter carrying on with young Bailey. And all the time it was that minx of a wife of his.
781,"that were all inclined to let our tongues run away with us too much. Charity thinketh no evil, you know. Inestimable harm may be done by foolish wagging of tongues in ill-natured gossip."
782,"You are so unworldly. Im afraid that observing human nature for as long as I have done, one gets not to expect very much from it. I dare say the idle tittle-tattle is very wrong and unkind, but it is so often true, isnt it?"
783,"How very peculiar. One would think she would be certain to mention something casually. It almost looks, doesnt it, as though she had a reason for not speaking?"
784,"fancies himself as an amateur detective. He is very excited about a footprint he found in one of the flower beds, and I fancy has gone off to tell the police about it."
785,"Such a to-do, is it not? And Mr. Dennis thinks he knows who committed the crime. Well, I suppose we all think we know."
786,"I cant believe it even now. No, not though he has actually confessed."
787,"You say he has confessed? Oh! dear, I see I have been sadly at sea—yes, sadly at sea."
788,"Oh, but surely, dear, dear Vicar, you dont think that he is guilty?"
789,"I may be dense, but I cant see that it does. If you have not committed a murder, I cannot see the object of pretending you have."
790,"Naturally. Theres always a reason, isnt there? And young men are so hot-headed and often prone to believe the worst."
791,Its difficult to know what to think. I cant see any reason for Lawrence behaving like a perfect idiot.
792,Very curious indeed. But the note seems to me even more curious still. I mean—
793,"To creep up, shoot him, alter the clock hands back to 6:20, and leave again would have taken him all his time. I shall never forget his face when I met him outside the gate, or the way he said, You want to see Protheroe—oh, youll see him all right! That in itself ought to have made me suspicious of what had just taken place a few minutes before."
794,I dont want to give a member of your flock hysterics. So lend the weight of your soothing presence.
795,I quite understand. Wont you sit down? And might I offer you a little glass of cherry brandy? My own making. A recipe of my grandmothers.
796,"Yes, I think there was a shot somewhere in the woods. But quite five or ten minutes afterwards—and, as I say, out in the woods. At least, I think so. It couldnt have been—surely it couldnt have been—"
797,"Yes, she went inside and waited. Presently Mr. Redding came along the lane from the village. He came to the Vicarage gate, looked all round—"
798,"Because, you see, just at that minute I was bending right over—trying to get up one of those nasty dandelions, you know. So difficult. And then he went through the gate and down to the studio."
799,"You must have very good eyesight, Miss Marple, if you can observe as far as that."
800,"A golden crested wren, I think he was. A sweet little fellow. I had my glasses out, and thats how I happened to see Miss Cram (if it was Miss Cram, and I think so), join them."
801,"Now, since you seem very good at observing, did you happen to notice, Miss Marple, what sort of expression Mrs. Protheroe and Mr. Redding had as they passed along the lane?"
802,"They seemed very happy to be together, if you know what I mean."
803,Has Mrs. Protheroe been saying that she committed the crime now?
804,"I think dear Lettice thought so, too. Shes really a very sharp girl. Not always very scrupulous, Im afraid. So Anne Protheroe says she killed her husband. Well, well. I dont think its true. No, Im almost sure it isnt true. Not with a woman like Anne Protheroe. Although one never can be quite sure about anyone, can one? At least thats what Ive found. When does she say she shot him?"
805,I can swear to that. Shed no such thing with her.
806,"If a third person comes along and claims to have done this murder, I shall go into a lunatic asylum."
807,"If you were to tell Mr. Redding what Mrs. Protheroe has done and then explain that you dont really believe it is her. And then if you were to go to Mrs. Protheroe and tell her that Mr. Redding is all right—why then, they might each of them tell you the truth. And the truth is helpful, though I dare say they dont know very much themselves, poor things."
808,"Its all very well, but they are the only two people who had a motive for making away with Protheroe."
809,"That wouldnt be right. But Im afraid theres a lot of wickedness in the world. A nice honourable upright soldier like you doesnt know about these things, Colonel Melchett."
810,I really believe that wizened-up old maid thinks she knows everything there is to know. And hardly been out of this village all her life. Preposterous. What can she know of life?
811,"I suppose theres no doubt about what she says, eh?"
812,"If Miss Marple says she had no pistol with her, you can take it for granted that it is so,"
813,"I wish youd solve the case, Miss Marple, like you did the time Miss Wetherbys gill of picked shrimps disappeared. And all because it reminded you of something quite different about a sack of coals."
814,"but after all, that is a very sound way of arriving at the truth. Its really what people call intuition and make such a fuss about. Intuition is like reading a word without having to spell it out. A child cant do that because it has had so little experience. But a grown-up person knows the word because theyve seen it often before. You catch my meaning, Vicar?"
815,"Indeed I cant. There is Lettice Protheroe, I suppose, since she probably comes into money on her fathers death. But it is absurd to think of her in such a connection, and outside her I can think of nobody."
816,"Dont look at me as though I were an interesting specimen you didnt understand, Len. Dont lets get heated and wander from the point. I dont believe that it was Lawrence or Anne, and Lettice is out of the question. There must be some clue or other that would help us."
817,You will remember my saying this morning that that struck me as exceedingly peculiar.
818,"I remember comparing it with my watch. Still, as you say, that has no bearing on the present matter."
819,"My dear, I confess I wasnt thinking about it from that point of view at all. What strikes me as so curious, and has done from the first, is the subject matter of that letter."
820,Colonel Protheroe merely wrote that he couldnt wait any longer—
821,"Your maid, Mary, had already told him that you wouldnt be in till half past six at the earliest, and he appeared to be quite willing to wait until then. And yet at twenty past six he sits down and says he cant wait any longer."
822,"Yes, thats true. He wouldnt hear it. Whichever way the murderer came, he stole up behind the Colonel and shot him. Then he saw the note and the clock and the idea came to him. He put 6:20 at the top of the letter and he altered the clock to 6:22. It was a clever idea. It gave him, or so he would think, a perfect alibi."
823,"Then that shot I heard—yes, I suppose it is quite possible. And I thought nothing about it—nothing at all. Most vexing. And yet, now I try to recollect, it does seem to me that it was different from the usual sort of shot one hears. Yes, there was a difference."
824,"I believe the old ladys right. Look here, sir, dont you see?—these figures are written in different ink. That date was written with a fountain pen or Ill eat my boots!"
825,We must see if she can fix the time at all precisely. Of course it may be a stray shot that had nothing to do with the case.
826,"If you ask me, I say blackmail. Seems funny, when you think of what Colonel Protheroe was always supposed to be. But there, you never can tell. He wouldnt be the first churchwarden whod led a double life."
827,"Oh, yes, quite a number of people. Dr. Stone and Miss Cram went that way—its the nearest way to the barrow for them. That was a little after two oclock. And Dr. Stone returned that way—as you know, Mr. Redding, since he joined you and Mrs. Protheroe."
828,I believe I did hear some shots. Werent there one or two shots?
829,"Curse it all, I wish I could remember. If only Id known. You see, I was so completely taken up with—with—"
830,Not that there has ever been the slightest reason why he should be suspected of shooting poor old Protheroe.
831,"But I always find it prudent to suspect everybody just a little. What I say is, you really never know, do you?"
832,"I really cant say. You see, it was such an ordinary sound. I should be inclined to think it had been fired when we were in the studio. The sound would have been deadened and—one would have noticed it less there."
833,"She may remember. By the way, there seems to me to be one curious fact that needs explanation. Mrs. Lestrange, the Mystery Lady of St. Mary Mead, paid a visit to old Protheroe after dinner on Wednesday night. And nobody seems to have any idea what it was all about. Old Protheroe said nothing to either his wife or Lettice."
834,Hes done his best to bully the butler—but apparently the butler wasnt curious enough to listen at the door. So there it is—no one knows.
835,"I mean, somebody always does. I think that is where Mr. Redding may find out something."
836,"I meant the women servants. They do so hate telling anything to the police. But a nice looking young man—youll excuse me, Mr. Redding—and one who has been unjustly suspected—oh! Im sure theyd tell him at once."
837,Thats the point of the telephone call. Kind of alibi. Knew wed connect it with the first one. Im going to look into this. She may have bribed some village lad to do the phoning for her. Hed never think of connecting it with the murder.
838,She sent over a very incoherent note—all spidery and underlined. I couldnt read most of it. Apparently she cant leave home herself. Hurry up and go across and see her and find out what it is. Ive got my old women coming in two minutes or Id come myself. I do hate old women—they tell you about their bad legs and sometimes insist on showing them to you. What luck that the inquest is this afternoon! You wont have to go and watch the Boys Club Cricket Match.
839,"There was—er—something you wanted to see me about, I think,"
840,"I thought you would like to hear about it, though at the moment it doesnt seem to make sense. I felt very wakeful last night—wondering about all this sad business. And I got up and looked out of my window. And what do you think I saw?"
841,"As I live, going into the wood with a suitcase."
842,"Isnt it extraordinary? What should she want with a suitcase in the wood at twelve oclock at night?

You see,"
843,I dare say it has nothing to do with the murder. But it is a Peculiar Thing. And just at present we all feel we must take notice of Peculiar Things.
844,Was she going to—er—sleep in the barrow by any chance?
845,"Because quite a short time afterwards she came back, and she hadnt got the suitcase with her."
846,"That is really not a very good simile, dear Raymond,"
847,"Nothing, I believe, is so full of life under the microscope as a drop of water from a stagnant pool."
848,"You compare yourself to a denizen of a stagnant pond, Aunt Jane?"
849,"Getting born, you know, and growing up—and coming into contact with other people—getting jostled—and then marriage and more babies—"
850,"I take a great interest in all the local news,"
851,"Yet I hear you were wishing him out of the world not so long ago,"
852,My theory falls to the ground. This is probably a very ordinary murder—a revengeful poacher or something of that sort.
853,I met her in the village and I asked her if she would like to see my garden.
854,"But it makes a very useful excuse for talk, dont you think?"
855,"She volunteered a lot of information—really a lot of information,"
856,"About herself, you know, and her people. They all seem to be dead or in India. Very sad. By the way, she has gone to Old Hall for the weekend."
857,"It reminds me of the time the man went round pretending to be the Gas Inspector,"
858,"The question is, has it anything to do with the murder?"
859,What Slack says is quite true; there are no grounds for suspecting him of the murder. Everythings accounted for quite satisfactorily.
860,"Thats very definite. Colonel Protheroe had made arrangements for a man to come down from London on Monday—tomorrow—to make a full valuation. Owing to the Colonels death, the matter has been put off."
861,"A motive, yes. But thats all. You forget. When the shot was fired, Dr. Stone had just joined the others, or was climbing over the stile in order to do so."
862,"Absolute denial. And, of course, the old lady may have been mistaken. No jury would believe you could recognize anyone from that distance on a moonlit night. And, of course, as I say, the old lady may have made a mistake."
863,"It should be—logically, I admit. But I dont know whether it really is."
864,"The—what one used to call the factors at school—are the same. Theres money, and the mutual attraction people of an—er—opposite sex—and theres queerness of course—so many people are a little queer, arent they?—in fact, most people are when you know them well. And normal people do such astonishing things sometimes, and abnormal people are sometimes so very sane and ordinary. In fact, the only way is to compare people with other people you have known or come across. Youd be surprised if you knew how very few distinct types there are in all."
865,"I have been reading a lot of American detective stories from the library lately,"
866,Who do you suspect? You once said that there were seven people.
867,"I expect every one of us suspects someone different. In fact, one can see they do."
868,that is explained now. It was written at six thirty five and another hand—the murderers—put the misleading 6:20 at the top. I think that is clearly established.
869,"I must be getting back. I am very glad to have had this little chat—though we havent got very far, have we?"
870,"And Griselda steadily refuses to attempt to sack her. Her idea is that only a thoroughly undesirable maid will remain with us. However, Mary herself gave us notice the other day."
871,"But, as a matter of fact, it was Lettice Protheroe who upset her. Mary came back from the inquest in rather a temperamental state and found Lettice here and—well, they had words."
872,I thought it one of those silly remarks women will make. If there seemed one thing sure on earth it was that Protheroe had written that note.
873,"But no need to trouble. How did you know, by the way?"
874,"Actually to hospital? Oh, thats a great relief! I am so very glad to hear it. Hell be quite safe there. When you say nothing to be done, you dont mean that he wont recover?"
875,"Very interesting. Very providential—if I may use the term. Yes, it brought you here in the nick of time."
876,"Thats what he wants you to think. Oh, hes very clever! Keeping the letter and using it this way was very clever indeed."
877,He did his best to get himself accused of the murder.
878,"He took us all in that way—myself as much as anyone else. You will remember, dear Mr. Clement, that I was quite taken aback when I heard Mr. Redding had confessed to the crime. It upset all my ideas and made me think him innocent—when up to then I had felt convinced that he was guilty."
879,One should never go by what people say. The 6:50 was half an hour late that night. But at a quarter past seven I saw her with my own eyes starting for Old Hall. So it followed that she must have come by the earlier train. Indeed she was seen; but perhaps you know that?
880,And can you explain the other telephone call—the one from Mr. Reddings cottage to Mrs. Price Ridley?
881,"That is what I call the coincidence. Dear Griselda sent that call—she and Mr. Dennis between them, I fancy. They had heard the rumours Mrs. Price Ridley was circulating about the Vicar, and they thought of this (perhaps rather childish) way of silencing her. The coincidence lies in the fact that the call should have been put through at exactly the same time as the fake shot from the wood. It led one to believe that the two must be connected."
882,But you will allow me to point out that there is not a shadow of proof.
883,"It would have to be something specific. I quite realize that,"
884,"I would suggest—this is just a mere suggestion—that the warning should come from somebody who is known to have rather unusual views on these matters. Dr. Haydocks conversation would lead anyone to suppose that he might view such a thing as murder from an unusual angle. If he were to hint that somebody—Mrs. Sadler—or one of her children—had actually happened to see the transposing of the cachets—well, of course, if Mr. Redding is an innocent man, that statement will mean nothing to him, but if he isnt—"
885,"Dear me, past twelve oclock. I hope Raymond has gone to bed and not waited up."
886,"If your theory turns out to be the truth—which I for one do not doubt for a minute,"
887,"Bother! Heres Miss Marple coming. Dont let her suspect, will you? I dont want everyone offering me cushions and urging me to put my feet up. Tell her Ive gone down to the golf links. That will put her off the scent—and its quite true because I left my yellow pullover there and I want it."
888,if you were to commit a murder whether you would ever be found out.
889,I hope I could never do such a wicked thing.
