number,quote
668,"Possess our souls in patience and make as little noise as possible,"
669,"What are we here for at all? I really think that you might treat us
     with more frankness."
670,"I have no more notion than you how long it is to last,"
671,"If criminals would always schedule
     their movements like railway trains, it would certainly be more
     convenient for all of us. As to what it is we--Well, thats what we
     are watching for!"
672,"he remarked,
     pointing to the toes. Then he laid upon the table a long, deadly,
     sheathed knife. Finally he unravelled a bundle of clothing,
     comprising a complete set of underclothes, socks, a gray tweed suit,
     and a short yellow overcoat."
673,"The man stood blinking at us with the dazed look of one who comes
     from the dark into the light. It was a remarkable face, bold gray
     eyes, a strong, short-clipped, grizzled moustache, a square,
     projecting chin, and a humorous mouth. He took a good look at us all,
     and then to my amazement he advanced to me and handed me a bundle of
     paper."
674,"Two months had gone by, and the case had to some extent passed from
     our minds. Then one morning there came an enigmatic note slipped into
     our letter box."
675,"he remarked, and sat long with a clouded brow. Late last night Mrs. Close at the heels of his messenger came Cecil
     Barker, our friend of the moated Manor House. His face was drawn and
     haggard."
676,"Jack has been lost overboard in gale off St. Helena. No one knows
     how accident occurred."
677,"that Dr. Mortimer is a successful, elderly medical man,
     well-esteemed since those who know him give him this mark of their
     appreciation."
678,"I think also that the probability is in favour of his being a
     country practitioner who does a great deal of his visiting on foot."
679,"Because this stick, though originally a very handsome one has been
     so knocked about that I can hardly imagine a town practitioner
     carrying it. The thick-iron ferrule is worn down, so it is evident
     that he has done a great amount of walking with it."
680,"And then again, there is the friends of the C.C.H. I should guess
     that to be the Something Hunt, the local hunt to whose members he has
     possibly given some surgical assistance, and which has made him a
     small presentation in return."
681,"I am bound to say that in all the
     accounts which you have been so good as to give of my own small
     achievements you have habitually underrated your own abilities. It
     may be that you are not yourself luminous, but you are a conductor of
     light. Some people without possessing genius have a remarkable power
     of stimulating it. I confess, my dear fellow, that I am very much in
     your debt."
682,"Mortimer, James, M.R.C.S., 1882, Grimpen, Dartmoor, Devon. House-surgeon, from 1882 to 1884, at Charing Cross Hospital. Winner
     of the Jackson prize for Comparative Pathology, with essay entitled
     Is Disease a Reversion? Corresponding member of the Swedish
     Pathological Society. Do We Progress? Medical Officer for the parishes of Grimpen, Thorsley, and High
     Barrow."
683,"but a country doctor, as you very astutely
     observed. I think that I am fairly justified in my inferences. As to
     the adjectives, I said, if I remember right, amiable, unambitious,
     and absent-minded. It is my experience that it is only an amiable man
     in this world who receives testimonials, only an unambitious one who
     abandons a London career for the country, and only an absent-minded
     one who leaves his stick and not his visiting-card after waiting an
     hour in your room."
684,"I was not sure whether I had left it here or in the
     Shipping Office. I would not lose that stick for the world."
685,From one or two friends there on the occasion of my marriage.
686,"Yes, sir. I married, and so left the hospital, and with it all hopes
     of a consulting practice. It was necessary to make a home of my own."
687,"Come, come, we are not so far wrong, after all,"
688,"Indeed, sir! May I inquire who has the honour to be the first?"
689,"To the man of precisely scientific mind the work of Monsieur
     Bertillon must always appeal strongly."
690,"I said, sir, to the precisely scientific mind. But as a practical
     man of affairs it is acknowledged that you stand alone. I trust, sir,
     that I have not inadvertently--"
691,"I think, Dr. Mortimer, you would do
     wisely if without more ado you would kindly tell me plainly what the
     exact nature of the problem is in which you demand my assistance."
692,Who knew that you were going to the Northumberland Hotel?
693,No one could have known. We only decided after I met Dr. Mortimer.
694,"You shall share our knowledge before you leave this room, Sir Henry. I promise you that,"
695,"We will confine ourselves
     for the present with your permission to this very interesting
     document, which must have been put together and posted yesterday
     evening. Have you yesterdays Times, Watson?"
696,"You can see that it was a very
     short-bladed scissors, since the cutter had to take two snips over
     keep away."
697,"That is so. Someone, then, cut out the message with a pair of
     short-bladed scissors, pasted it with paste--"
698,"With gum on to the paper. But I want to know why the word moor
     should have been written?"
699,"It is a blank half-sheet of
     paper, without even a water-mark upon it. I think we have drawn as
     much as we can from this curious letter; and now, Sir Henry, has
     anything else of interest happened to you since you have been in
     London?"
700,"Well, he asked me for anything outside the ordinary routine."
701,"however foolish the incident may seem. You
     have lost one of your boots, you say?"
702,"I did a good deal of shopping. Dr. Mortimer here went round with me. You see, if I am to be squire down there I must dress the part, and
     it may be that I have got a little careless in my ways out West. Among other things I bought these brown boots--gave six dollars for
     them--and had one stolen before ever I had them on my feet."
703,"I confess that I share Dr. Mortimers belief that it will not be
     long before the missing boot is found."
704,"it seems to
     me that I have spoken quite enough about the little that I know. It
     is time that you kept your promise and gave me a full account of what
     we are all driving at."
705,"Dr. Mortimer, I think you could not do better than to tell your story as
     you told it to us."
706,"It seems to show that someone knows more than we do about what goes
     on upon the moor,"
707,"that someone is not ill-disposed towards
     you, since they warn you of danger."
708,"The shadow
     has departed and will not return. We must see what further cards we
     have in our hands and play them with decision. Could you swear to
     that mans face within the cab?"
709,"Thank you! Now,
     Cartwright, there are the names of twenty-three hotels here, all in
     the immediate neighbourhood of Charing Cross. Do you see?"
710,He asked me to show you up at once when you came.
711,Have you any objection to my looking at your register?
712,"Surely that must be the same Johnson whom I used to know,"
713,"A lawyer, is he not, gray-headed, and walks
     with a limp?"
714,"I just dont attempt to explain it. It seems the very maddest,
     queerest thing that ever happened to me."
715,"Well, I dont profess to understand it yet. This case of yours is
     very complex, Sir Henry. When taken in conjunction with your uncles
     death I am not sure that of all the five hundred cases of capital
     importance which I have handled there is one which cuts so deep. But
     we hold several threads in our hands, and the odds are that one or
     other of them guides us to the truth. We may waste time in following
     the wrong one, but sooner or later we must come upon the right."
716,"I think that your decision is a wise
     one. I have ample evidence that you are being dogged in London, and
     amid the millions of this great city it is difficult to discover who
     these people are or what their object can be. If their intentions are
     evil they might do you a mischief, and we should be powerless to
     prevent it. You did not know, Dr. Mortimer, that you were followed
     this morning from my house?"
717,"I do not know how I could
     employ my time better."
718,"When a
     crisis comes, as it will do, I will direct how you shall act. I
     suppose that by Saturday all might be ready?"
719,"Ive driven my cab this seven
     years and never a word of complaint. I came here straight from the
     Yard to ask you to your face what you had against me."
720,"I have nothing in the world against you, my good man,"
721,"On the contrary, I have half a sovereign for you if you will give me
     a clear answer to my questions."
722,"Oh, he mentioned his
     name, did he? That was imprudent. What was the name that he
     mentioned?"
723,"He hailed me at half-past nine in Trafalgar Square. He said that he
     was a detective, and he offered me two guineas if I would do exactly
     what he wanted all day and ask no questions. I was glad enough to
     agree. First we drove down to the Northumberland Hotel and waited
     there until two gentlemen came out and took a cab from the rank. We
     followed their cab until it pulled up somewhere near here."
724,"Well, I couldnt be sure of that, but I dare say my fare knew all
     about it. We pulled up half-way down the street and waited an hour
     and a half. Then the two gentlemen passed us, walking, and we
     followed down Baker Street and along--"
725,"Until we got three-quarters down Regent Street. Then my gentleman
     threw up the trap, and he cried that I should drive right away to
     Waterloo Station as hard as I could go. I whipped up the mare and we
     were there under the ten minutes. Then he paid up his two guineas,
     like a good one, and away he went into the station. Only just as he
     was leaving he turned round and he said: It might interest you to
     know that you have been driving Mr. Thats how I
     come to know the name."
726,"I beg, Sir Henry, that you will not go about
     alone. Some great misfortune will befall you if you do. Did you get
     your other boot?"
727,Sir Henry put his hand upon my shoulder with a pleasant smile.
728,"Then my senses and my voice came back to me, while a crushing weight
     of responsibility seemed in an instant to be lifted from my soul. That cold, incisive, ironical voice could belong to but one man in
     all the world."
729,"I stooped under the rude lintel, and there he sat upon a stone
     outside, his gray eyes dancing with amusement as they fell upon my
     astonished features. He was thin and worn, but clear and alert, his
     keen face bronzed by the sun and roughened by the wind. In his tweed
     suit and cloth cap he looked like any other tourist upon the moor,
     and he had contrived, with that cat-like love of personal cleanliness
     which was one of his characteristics, that his chin should be as
     smooth and his linen as perfect as if he were in Baker Street."
730,"The last red streaks had faded away in the west and night had settled
     upon the moor. A few faint stars were gleaming in a violet sky."
731,"Again the agonized cry swept through the silent night, louder and
     much nearer than ever. And a new sound mingled with it, a deep,
     muttered rumble, musical and yet menacing, rising and falling like
     the low, constant murmur of the sea."
732,"He had started running swiftly over the moor, and I had followed at
     his heels. But now from somewhere among the broken ground immediately
     in front of us there came one last despairing yell, and then a dull,
     heavy thud. We halted and listened. Not another sound broke the heavy
     silence of the windless night. He
     stamped his feet upon the ground."
733,"And so it was arranged. Looking back we saw the figure moving slowly away over
     the broad moor, and behind him that one black smudge on the silvered
     slope which showed where the man was lying who had come so horribly
     to his end."
734,I gazed with interest and some surprise upon the portrait.
735,"The fierce
     flash of her eyes said more than any words."
736,"She glanced at them, and then looked up at us with the set, rigid
     face of a desperate woman."
737,"The London express came roaring into the station, and a small, wiry
     bulldog of a man had sprung from a first-class carriage. We all three
     shook hands, and I saw at once from the reverential way in which
     Lestrade gazed at my companion that he had learned a good deal since
     the days when they had first worked together. I could well remember
     the scorn which the theories of the reasoner used then to excite in
     the practical man."
738,"So as the fog-bank flowed onward we fell back before it until we were
     half a mile from the house, and still that dense white sea, with the
     moon silvering its upper edge, swept slowly and inexorably on."
739,"A sound of quick steps broke the silence of the moor. Crouching among
     the stones we stared intently at the silver-tipped bank in front of
     us. The steps grew louder, and through the fog, as through a curtain,
     there stepped the man whom we were awaiting. He looked round him in
     surprise as he emerged into the clear, starlit night. Then he came
     swiftly along the path, passed close to where we lay, and went on up
     the long slope behind us. As he walked he glanced continually over
     either shoulder, like a man who is ill at ease."
740,"In mere size and strength it was a terrible creature which was lying
     stretched before us. It was not a pure bloodhound and it was not a
     pure mastiff; but it appeared to be a combination of the two--gaunt,
     savage, and as large as a small lioness. Even now, in the stillness
     of death, the huge jaws seemed to be dripping with a bluish flame and
     the small, deep-set, cruel eyes were ringed with fire. I placed my
     hand upon the glowing muzzle, and as I held them up my own fingers
     smouldered and gleamed in the darkness."
741,"He tried to stagger to his feet; but he was still ghastly pale and
     trembling in every limb. We helped him to a rock, where he sat
     shivering with his face buried in his hands."
742,"Here, Lestrade, your brandy-bottle! Put
     her in the chair! She has fainted from ill-usage and exhaustion."
743,"Tell us then where
     we shall find him. If you have ever aided him in evil, help us now
     and so atone."
744,"No one could find his way into the Grimpen Mire
     to-night."
745,"He has considerable gifts himself. He possesses two out of
     the three qualities necessary for the ideal detective. He has the
     power of observation and that of deduction. He is only wanting in
     knowledge; and that may come in time. He is now translating my small
     works into French."
746,"I could not have believed
     that you would have descended to this. You have made inquires into
     the history of my unhappy brother, and you now pretend to deduce this
     knowledge in some fanciful way. You cannot expect me to believe that
     you have read all this from his old watch! It is unkind, and, to
     speak plainly, has a touch of charlatanism in it."
747,"because you once enabled
     my employer, Mrs. Cecil Forrester, to unravel a little domestic
     complication. She was much impressed by your kindness and skill."
748,"He disappeared upon the 3d of December, 1878,--nearly ten years
     ago."
749,"Only one that we know of,--Major Sholto, of his own regiment, the
     34th Bombay Infantry. The major had retired some little time before,
     and lived at Upper Norwood. We communicated with him, of course, but
     he did not even know that his brother officer was in England."
750,"Yes, and no later than to-day. That is why I have come to you. This
     morning I received this letter, which you will perhaps read for
     yourself."
751,"The envelope too, please. Postmark,
     London, S.W. Date, July 7. Hum! Mans thumb-mark on corner,--probably
     postman. Best quality paper. Envelopes at sixpence a packet. Particular man in his stationery. No address. Be at the third pillar
     from the left outside the Lyceum Theatre to-night at seven oclock. If you are distrustful, bring two friends. You are a wronged woman,
     and shall have justice. Do not bring police. If you do, all will be
     in vain. Your unknown friend. Well, really, this is a very pretty
     little mystery. What do you intend to do, Miss Morstan?"
752,"I have led a retired life,
     and have no friends whom I could appeal to. If I am here at six it
     will do, I suppose?"
753,"There is one other point,
     however. Is this handwriting the same as that upon the pearl-box
     addresses?"
754,"A man of business habits
     and some force of character."
755,"They
     hardly rise above the common herd. That d might be an a, and that l
     an e. Men of character always differentiate their long letters,
     however illegibly they may write. There is vacillation in his ks and
     self-esteem in his capitals. I am going out now. I have some few
     references to make. Let me recommend this book,--one of the most
     remarkable ever penned. It is Winwood Reades Martyrdom of Man. I
     shall be back in an hour."
756,"But our expedition of to-night will
     solve them all. Ah, here is a four-wheeler, and Miss Morstan is
     inside. Are you all ready? Then we had better go down, for it is a
     little past the hour."
757,"Have you your stethoscope? Might I ask you--would you have the kindness? I have grave doubts as
     to my mitral valve, if you would be so very good. The aortic I may
     rely upon, but I should value your opinion upon the mitral."
758,"whatever you may choose to say will go
     no further."
759,"He was, indeed, half
     blubbering with fear, and his twitching feeble face peeping out from
     the great Astrakhan collar had the helpless appealing expression of a
     terrified child."
760,"He jerked his arms and stamped his feet in a kind of convulsive
     frenzy."
761,"The little man obeyed in a half-stupefied fashion, and we heard him
     stumbling down the stairs in the dark."
762,"He held down the lamp to the floor, and as he did so I saw for the
     second time that night a startled, surprised look come over his face. For myself, as I followed his gaze my skin was cold under my clothes. The floor was covered thickly with the prints of a naked
     foot,--clear, well defined, perfectly formed, but scarce half the
     size of those of an ordinary man."
763,"Heavy steps and the clamor of loud voices were audible from below,
     and the hall door shut with a loud crash."
764,"With great
     activity, considering his bulk, he sprang up the steps and squeezed
     through into the garret, and immediately afterwards we heard his
     exulting voice proclaiming that he had found the trap-door."
765,"cried the poor little man, throwing
     out his hands, and looking from one to the other of us."
766,"asked Athelney Jones, in a sneering voice, but
     impressed none the less, as I could easily see, by the precision of
     the others manner."
767,"I confess that I had my doubts myself when I reflected upon the great
     traffic which had passed along the London road in the interval. My
     fears were soon appeased, however. Toby never hesitated or swerved,
     but waddled on in his peculiar rolling fashion. Clearly, the pungent
     smell of the creasote rose high above all other contending scents."
768,"It tended down towards the river-side, running through Belmont Place
     and Princes Street. At the end of Broad Street it ran right down to
     the waters edge, where there was a small wooden wharf. Toby led us
     to the very edge of this, and there stood whining, looking out on the
     dark current beyond."
769,"Several small punts and skiffs were lying about in the water and on
     the edge of the wharf. We took Toby round to each in turn, but,
     though he sniffed earnestly, he made no sign. Close to the rude landing-stage was a small brick house, with a
     wooden placard slung out through the second window."
770,"is never to let them think that their
     information can be of the slightest importance to you. If you do,
     they will instantly shut up like an oyster. If you listen to them
     under protest, as it were, you are very likely to get what you want."
771,"and brought em on sharp. Three
     bob and a tanner for tickets."
772,"If the launch is above water they will find her,"
773,"They can go everywhere, see
     everything, overhear every one. I expect to hear before evening that
     they have spotted her. In the mean while, we can do nothing but await
     results. We cannot pick up the broken trail until we find either the
     Aurora or Mr. Mordecai Smith."
774,"Then I shall run over to Camberwell and call upon Mrs. Cecil
     Forrester. She asked me to, yesterday."
775,"Well, of course Miss Morstan too. They were anxious to hear what
     happened."
776,"Women are never to be
     entirely trusted,--not the best of them."
777,"Yes, and I cannot be sure when he will be back. But perhaps you
     would care to wait. Take that chair and try one of these cigars."
778,"No; but I am acting for him. You can tell me any message you have
     for him."
779,"I think that you might offer me a cigar too,"
780,"It
     is certainly ten to one that they go down-stream, but we cannot be
     certain. From this point we can see the entrance of the yard, and
     they can hardly see us. It will be a clear night and plenty of light. We must stay where we are. See how the folk swarm over yonder in the
     gaslight."
781,"Some one calls him a soul concealed in an animal,"
782,"He remarks
     that, while the individual man is an insoluble puzzle, in the
     aggregate he becomes a mathematical certainty. You can, for example,
     never foretell what any one man will do, but you can say with
     precision what an average number will be up to. Individuals vary, but
     percentages remain constant. So says the statistician. But do I see a
     handkerchief? Surely there is a white flutter over yonder."
783,"Heap it on,
     stokers! Make her do all she can! If we burn the boat we must have
     them!"
784,"I dont believe that I can
     swing over the job. I give you my word on the book that I never
     raised hand against Mr. Sholto. It was that little hell-hound Tonga
     who shot one of his cursed darts into him. I had no part in it, sir. I was as grieved as if it had been my blood-relation. I welted the
     little devil with the slack end of the rope for it, but it was done,
     and I could not undo it again."
785,"and you had best take a pull out of my
     flask, for you are very wet. How could you expect so small and weak a
     man as this black fellow to overpower Mr. Sholto and hold him while
     you were climbing the rope?"
786,"Well, I think we
     may all congratulate each other. Pity we didnt take the other alive;
     but there was no choice. It was all we could do to overhaul her."
787,"But I certainly did not
     know that the Aurora was such a clipper."
788,"We have not heard your story, and we cannot tell how far justice may
     originally have been on your side."
789,"I should like to know how
     many fellows in my shoes would have refused a share of this loot when
     they knew that they would have their throats cut for their pains. Besides, it was my life or his when once he was in the fort. If he
     had got out, the whole business would come to light, and I should
     have been court-martialled and shot as likely as not; for people were
     not very lenient at a time like that."
790,"A fitting wind-up
     to an extremely interesting case. There is nothing at all new to me
     in the latter part of your narrative, except that you brought your
     own rope. That I did not know. By the way, I had hoped that Tonga had
     lost all his darts; yet he managed to shoot one at us in the boat."
791,"He had lost them all, sir, except the one which was in his blow-pipe
     at the time."
792,Is there any other point which you would like to ask about?
793,"You are a man to be humored,
     and we all know that you are a connoisseur of crime, but duty is
     duty, and I have gone rather far in doing what you and your friend
     asked me. I shall feel more at ease when we have our story-teller
     here safe under lock and key. The cab still waits, and there are two
     inspectors down-stairs. I am much obliged to you both for your
     assistance. Of course you will be wanted at the trial. Good-night to
     you."
794,"And he stretched his long white hand up for it. ----------
     This text is provided to you"
